0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j
0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j
0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j
0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j
0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j
0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j
-2.50638e-06+0j,1.12623e-06+-3.19509e-06j,5.4685e-06+1.30593e-06j,1.37228e-06+8.21648e-06j,-7.90786e-06+6.84501e-06j,-1.08139e-05+-2.52371e-06j,-4.30663e-06+-8.8439e-06j,2.47001e-06+-6.40389e-06j,2.4786e-06+-1.84053e-06j,2.69602e-07+-2.3254e-06j,2.83218e-06+-4.50101e-06j,7.5673e-06+-1.03619e-06j,6.25933e-06+6.77363e-06j,-2.20426e-06+1.02223e-05j,-1.01626e-05+5.25427e-06j,-1.15541e-05+-3.28868e-06j,-7.79612e-06+-9.50378e-06j,-2.66416e-06+-1.2622e-05j,3.11158e-06+-1.40113e-05j,1.00299e-05+-1.29903e-05j,1.66565e-05+-8.14081e-06j,2.05481e-05+2.8973e-07j,1.97059e-05+1.0791e-05j,1.24296e-05+2.04603e-05j,-4.8555e-07+2.4111e-05j,-1.27154e-05+1.8194e-05j,-1.67645e-05+6.96811e-06j,-1.32737e-05+-6.58776e-07j,-1.0225e-05+-2.6941e-06j,-1.01726e-05+-5.95324e-06j,-5.83832e-06+-1.26609e-05j,5.90907e-06+-1.35162e-05j,1.40009e-05+-2.18975e-06j,7.49112e-06+1.06163e-05j,-5.85418e-06+9.87622e-06j,-8.93434e-06+-9.98321e-07j,-1.05667e-06+-4.89004e-06j,1.61969e-06+1.80376e-06j,-6.47766e-06+3.66696e-06j,-1.00741e-05+-6.88154e-06j,1.24542e-06+-1.46943e-05j,1.34349e-05+-5.7518e-06j,8.94538e-06+8.56011e-06j,-4.80924e-06+8.25308e-06j,-7.00652e-06+-3.67372e-06j,3.31776e-06+-6.95441e-06j,7.18385e-06+2.46247e-06j,-1.80165e-06+6.99498e-06j,-7.31977e-06+-1.76842e-06j,1.09104e-06+-8.78822e-06j,1.00363e-05+-1.46459e-06j,4.96767e-06+9.08902e-06j,-5.88486e-06+7.0201e-06j,-6.36238e-06+-2.53076e-06j,1.10032e-06+-4.08937e-06j,2.28228e-06+1.7741e-06j,-3.22122e-06+2.03712e-06j,-3.0705e-06+-4.17435e-06j,4.12883e-06+-4.65207e-06j,6.11638e-06+2.92654e-06j,-6.92794e-07+6.54026e-06j,-5.01521e-06+1.4369e-06j,-1.46429e-06+-2.08335e-06j,3.30091e-07+1.41122e-06j,-4.977e-06+2.21332e-06j,-6.93906e-06+-5.49686e-06j,1.71169e-06+-1.04995e-05j,9.69055e-06+-3.32173e-06j,5.25631e-06+5.70025e-06j,-2.88512e-06+3.11776e-06j,-2.15997e-07+-4.05072e-06j,7.65061e-06+-4.13664e-07j,4.17267e-06+9.77237e-06j,-8.24901e-06+8.52748e-06j,-1.04018e-05+-4.43186e-06j,1.31653e-06+-9.45195e-06j,7.83491e-06+4.7482e-07j,-8.74072e-07+7.67353e-06j,-8.97493e-06+-3.90838e-07j,-1.80776e-06+-9.96144e-06j,9.22126e-06+-4.52879e-06j,6.10551e-06+7.21372e-06j,-5.49191e-06+6.30045e-06j,-6.30321e-06+-4.76161e-06j,4.23863e-06+-7.03428e-06j,8.06207e-06+2.92249e-06j,-8.93154e-07+8.38106e-06j,-7.70873e-06+9.92409e-07j,-2.22456e-06+-6.55304e-06j,5.3573e-06+-2.91234e-06j,3.1853e-06+4.20948e-06j,-3.30344e-06+3.01588e-06j,-2.71819e-06+-2.98506e-06j,3.0728e-06+-2.97292e-06j,3.93323e-06+2.66126e-06j,-1.12089e-06+4.66702e-06j,-4.03362e-06+8.86758e-07j,-1.88941e-06+-2.09599e-06j,2.48922e-07+-1.18585e-06j,-3.64172e-07+-1.9769e-07j,-6.80533e-07+-1.26723e-06j,8.92865e-07+-1.67229e-06j,1.76044e-06+-1.2057e-07j,7.54121e-07+9.69015e-07j,-1.11434e-08+5.86156e-07j,1.18707e-07+5.42271e-07j,-5.77017e-07+9.51915e-07j,-1.67905e-06+-1.55702e-07j,-6.83451e-07+-2.07141e-06j,1.78833e-06+-1.69768e-06j,2.2478e-06+7.45306e-07j,4.39428e-07+1.72537e-06j,-3.33152e-07+7.13262e-07j,3.97955e-07+7.7263e-07j,-4.56436e-07+2.08701e-06j,-2.86098e-06+1.18265e-06j,-2.76387e-06+-2.00817e-06j,3.57332e-07+-2.96442e-06j,1.82647e-06+-5.76348e-07j,1.06985e-07+5.86752e-07j,-3.31762e-07+-1.1439e-06j,2.15197e-06+-1.1128e-06j,2.35319e-06+2.45145e-06j,-2.068e-06+3.62324e-06j,-4.64301e-06+-1.00331e-06j,-6.11598e-07+-4.88613e-06j,3.93519e-06+-1.97315e-06j,1.9857e-06+2.4083e-06j,-1.88254e-06+6.29316e-07j
-0.0042928+0j,1.24062e-05+-0.00390417j,0.00286927+-0.00341493j,0.00904429+0.000405238j,0.00559177+0.0123468j,-0.0107673+0.0156902j,-0.0258063+-0.00537011j,-0.00136495+-0.0311713j,0.0308322+-0.00592629j,0.00640498+0.0269822j,-0.0232664+0.00430034j,-0.00198408+-0.0218776j,0.0211285+-0.000789541j,0.00187148+0.018144j,-0.0125986+0.00548372j,-0.010801+-0.0058989j,-0.000483729+-0.0161828j,0.0196853+-0.00635953j,0.0106624+0.0205552j,-0.0172737+0.0106806j,-0.00737126+-0.00883141j,-0.000590393+-0.00421764j,0.00157707+-0.00717224j,0.0128107+0.00103445j,-0.00603828+0.0173425j,-0.0178953+-0.0134469j,0.0178236+-0.0152797j,0.00922972+0.0184339j,-0.0150808+-0.00218872j,0.0154305+-0.00863407j,0.00389185+0.0240577j,-0.025429+0.00329103j,-0.00312828+-0.0198128j,0.0092173+0.000310807j,-0.00567776+-0.00229459j,0.00951142+-0.00805494j,0.00603491+0.00981154j,-0.00650065+0.0024207j,0.000139967+-0.00358884j,0.000909457+-7.80717e-05j,0.00427414+-0.00265753j,0.00535344+0.0106406j,-0.015572+0.0050048j,-0.000785131+-0.0171659j,0.0157698+0.00573394j,-0.011895+0.0128199j,-0.0088361+-0.0152346j,0.014511+-0.00409201j,-0.000511365+0.0102464j,-0.00447606+-0.00342525j,0.00388333+0.000676334j,-0.0039838+0.00217641j,0.000416312+-0.00524144j,0.00468295+0.00288557j,-0.00411065+0.00250795j,1.87341e-05+-0.00344301j,0.00153716+0.00156031j,-0.0017978+-0.000445073j,0.0017829+-0.00102904j,-0.000483256+0.00188056j,-0.000494305+-0.0021829j,0.00327439+0.00193068j,-0.00407819+0.00299235j,-0.00159445+-0.00476062j,0.00396915+0.000328311j,-0.00242194+0.00191833j,0.00131143+-0.00378344j,0.00356057+0.0044116j,-0.00603582+0.00242754j,-0.000964617+-0.00592283j,0.00416342+0.000457555j,-0.00114103+0.00152016j,0.000662792+-0.000496014j,-0.00125468+0.00161554j,-0.00132758+-0.0036001j,0.00529796+-3.04628e-05j,-0.00145529+0.00556777j,-0.0045637+-0.00282443j,0.00388265+-0.00270857j,0.000461862+0.00429063j,-0.00367895+-0.00139442j,0.002265+-0.00256795j,0.00136522+0.00223599j,-0.00147362+0.000415175j,2.97299e-05+-0.000480521j,-0.000166022+-0.00020329j,0.000768982+-2.51664e-05j,-0.000624091+0.00124911j,-0.00134174+-0.00154753j,0.00237243+-0.000820817j,-0.0002412+0.00281377j,-0.0025047+-0.00154009j,0.00251606+-0.00148069j,0.000118641+0.00290849j,-0.00270801+-0.00115805j,0.00210803+-0.00201503j,0.0010017+0.00238908j,-0.00189303+0.000227243j,5.33379e-05+-0.000921856j,-0.000192745+-0.000114068j,0.000525734+-0.000988775j,0.00117452+0.000824371j,-0.000883205+0.000926054j,-0.000484529+-0.000898583j,0.000874755+2.19815e-06j,-0.000319561+0.000696619j,-0.000391521+-0.000388252j,0.000327403+-8.32825e-05j,-9.52792e-05+0.000304381j,-0.000384323+-0.000143089j,6.79876e-05+-0.000426311j,0.000442847+-0.000140414j,0.000298453+0.00046382j,-0.000415204+0.000369177j,-0.000419447+-0.000344466j,0.000263847+-0.000419331j,0.000450307+0.000112238j,-4.41502e-05+0.000542169j,-0.000530656+-5.60855e-05j,0.000102653+-0.000462067j,0.000291626+0.000310024j,-0.000589533+-0.000136177j,0.000681412+-0.000647706j,0.000437766+0.00104965j,-0.00116094+1.46283e-05j,0.000485305+-0.00104164j,0.000791937+0.000994417j,-0.00132615+0.00030494j,0.00020367+-0.00122771j
-0.0118788+0j,0.00745967+0.00335828j,-0.00240537+-0.00348233j,0.0396692+-0.00981634j,-0.0906708+0.0609827j,0.0921653+-0.0354913j,-0.116719+-0.0855884j,0.125817+0.0929217j,-0.0508847+0.0189692j,-0.00378981+-0.0848625j,0.00857391+0.0512473j,-0.019316+-0.00571331j,0.0209651+0.0178371j,0.0180824+-0.0608427j,-0.0371603+0.0633073j,0.0277123+-0.00792839j,-0.0155373+-0.015372j,0.00867757+-0.0374134j,-0.0156404+0.10638j,0.0366195+-0.0840922j,-0.0771024+0.0283771j,0.0721497+-0.0311296j,-0.0250212+0.0432424j,0.000359131+-0.0539295j,-0.000972529+0.0481432j,-0.00346941+-0.0130902j,0.0211635+0.0224858j,-0.04209+-0.0660866j,0.0482725+0.0470217j,-0.00973858+-0.00758101j,-0.0833517+0.010604j,0.137024+-0.0286558j,-0.0680576+0.0134687j,-0.0196507+0.0355893j,0.0399771+-0.0784512j,-0.0227059+0.0647562j,0.0195488+-0.0108303j,-0.0215837+-0.00282462j,0.0126155+-0.00238096j,-0.00448777+-0.00376474j,-0.0160588+0.029121j,0.0265608+-0.0658712j,-0.0144216+0.0481398j,0.00117961+-0.00738721j,0.00373998+0.00466606j,0.00609648+0.00835262j,-0.0129631+-0.0371958j,0.00462183+0.0253583j,0.000401438+0.000861517j,0.00312195+-0.00474627j,-0.00218208+0.00527667j,-0.000493413+-0.0011684j,0.00127042+-0.00264602j,-0.0015494+-0.00137467j,-0.00671472+0.0018123j,0.0100886+-0.00503046j,-0.00187619+0.00775875j,-0.000782969+-0.00327587j,-0.00175422+0.00328046j,0.00180522+-0.00685404j,-0.00129271+0.00564304j,0.00820016+-0.00616116j,-0.0134605+0.00894237j,0.0051069+-0.00303817j,0.000981893+-0.00212038j,-9.28785e-05+0.00124033j,0.000577701+0.000239237j,0.00268068+-0.00136652j,-0.0117039+-0.00529833j,0.01232+0.00970751j,-0.00274149+-0.0032697j,-0.00204053+-0.00167604j,0.00162905+0.00351381j,-0.00312345+-0.00366495j,0.00707337+0.00518257j,-0.0140887+-0.0133941j,0.014235+0.0105127j,-0.00506437+0.00174564j,0.00134311+-0.00118777j,0.000127483+-0.00480526j,-0.00177461+0.00466302j,-0.00235683+-0.00625796j,0.0072114+0.00995407j,-0.00620891+-0.00650615j,0.00130921+0.00246073j,0.000439434+-0.00429684j,0.00193301+0.00611463j,-0.00349455+-0.00302783j,0.00436622+-0.00198331j,-0.0041931+0.00399987j,-0.000949582+-0.00312592j,0.00303042+0.00299833j,-0.000700722+-0.00317522j,0.00274132+0.00180884j,-0.00348924+-0.00222699j,0.00015937+0.00354661j,-0.00248003+-0.00218991j,0.00667121+0.000310585j,-0.00507984+-0.000576668j,0.0009981+0.000648605j,0.0031244+0.000111534j,-0.0031623+-0.000723867j,-0.000397575+0.00231654j,-8.89811e-05+-0.00303888j,0.00154287+0.00161963j,0.000439355+-0.0011359j,-0.00127609+0.00113001j,0.000965075+-0.000538762j,-0.00110566+0.000762284j,-0.000129269+-0.000626841j,0.00237265+-0.000383388j,-0.00327672+0.000970865j,0.0017346+-0.000479925j,-8.83755e-05+-0.000113559j,0.000409794+-0.000416053j,-0.00180346+0.000890119j,0.00212388+-0.00081229j,-0.000395505+0.000638448j,-0.000811387+-0.00065444j,0.000485752+0.000837552j,-0.000243301+-0.000164127j,-0.000681955+-0.00076259j,0.0024442+0.00126906j,-0.00201329+-0.00119894j,0.000272764+0.000418802j,-0.000504715+2.90035e-05j,-0.00022237+0.000193481j,0.00194786+8.99312e-05j,-0.00147029+-0.000620731j
-0.000993817+0j,-0.000803556+-0.000322639j,0.00272272+0.00290137j,0.0341245+-0.00778829j,-0.0887181+-0.0200455j,0.0687607+0.0717492j,0.0348487+-0.074439j,-0.0919382+0.00705254j,0.0526432+-0.000608301j,-0.033905+0.0603063j,0.0330387+-0.0446115j,-0.01338+0.0202912j,-0.00108135+-0.0101987j,-0.0113386+-0.0533996j,0.0268218+0.0777649j,-0.000714987+-0.0380442j,-0.00767236+0.00688209j,0.0213544+-0.00980046j,-0.069877+0.0397229j,0.0531903+-0.0138845j,-0.00681107+-0.0749631j,0.0047089+0.0886261j,-0.0153682+-0.0475559j,0.0163059+0.0362947j,-0.0151719+-0.0194889j,0.0156794+0.00520399j,0.0131221+-0.0217982j,-0.0640137+0.0645426j,0.0622251+-0.0567184j,-0.0177436+0.0126142j,0.0628233+-0.0248943j,-0.134103+0.0373216j,0.0733415+-0.0111228j,-0.0348425+0.00362089j,0.0912879+-0.0193478j,-0.0717391+0.0135666j,0.00251774+0.00235054j,0.0169416+-0.00745677j,-0.00353989+0.00614692j,-0.00400945+-0.00560888j,0.0297981+-0.015249j,-0.0668856+0.0497039j,0.0417805+-0.0369331j,-0.00412572+0.00852191j,-0.00359539+1.59898e-05j,0.0028238+-0.00100543j,0.0164225+-0.00989817j,-0.0212052+0.00641254j,0.00906396+0.00914393j,-0.00637862+-0.0121534j,0.000846506+0.0104702j,0.00423397+-0.00686253j,-0.00376554+0.00388432j,-0.0015688+-0.00763914j,0.0194463+0.00510211j,-0.0313521+0.00403074j,0.0194159+-0.00521489j,-0.00373375+0.00295081j,0.000117517+-0.00224144j,-0.00445532+0.00201645j,0.00381132+-0.00269311j,0.00926392+-0.00522777j,-0.0151678+0.0149342j,0.00416607+-0.00737924j,0.00288081+-0.00304984j,-0.00135597+0.00392664j,-0.000392545+-0.0023733j,-0.00126963+0.00100273j,0.00892882+-0.00438262j,-0.00881181+0.00459883j,0.000551921+-5.73696e-05j,0.00106322+-0.000714476j,0.00106992+-0.00194929j,-0.00166915+0.00435429j,0.00567937+-0.00565141j,-0.0147914+0.0128907j,0.0119578+-0.0100918j,0.000669238+-0.00342969j,-0.00311445+0.00497625j,0.000515717+-0.00378076j,0.000450037+0.00391895j,-0.00129183+-0.00510717j,0.00191802+0.00999584j,-0.00165295+-0.00436539j,5.13844e-05+-0.00467228j,0.00170972+0.00276751j,-0.00458814+0.00245887j,0.0045521+-0.00213291j,-0.0026791+-0.000123659j,0.00475543+0.00166794j,-0.00522069+-0.00508068j,0.00330827+0.00481061j,-0.00126225+-0.00299812j,0.00317046+0.00274519j,-0.0066857+2.50624e-05j,0.00467046+0.00100467j,-0.00244213+-0.00617308j,0.00319193+0.00403533j,-0.00347333+0.000783583j,0.00161599+-0.00191503j,-9.67012e-05+0.00357328j,0.000566079+-0.00213837j,-0.00172958+-0.00260345j,0.0010033+0.00461191j,0.000654031+-0.00230334j,-0.00113647+-0.000325678j,0.000115733+0.000263055j,0.00132267+-0.000152226j,-0.00184584+-0.000317575j,0.00158934+0.000951536j,-0.00128809+0.000493978j,0.00112192+-0.000748648j,-0.000184415+-0.000888357j,-0.000386779+0.000998351j,2.51077e-05+-0.000206467j,-0.00019614+4.69104e-05j,0.00102467+0.000139626j,-0.000110688+-0.000680704j,-0.00114665+0.0015292j,0.000394277+-0.00213251j,0.000599211+0.00134585j,-0.00188633+-0.000400191j,0.00180124+0.000300948j,-0.000399851+-7.55667e-05j,0.000704772+-0.00110272j,-0.000633613+0.00254506j,0.000398097+-0.00198001j,-0.00172132+0.000196774j,0.00287424+-0.00032346j
