Time,Frequency,dBFS
1.32354,947.461,-65.7098
1.32354,990.527,-70.2141
1.32354,1033.59,-73.2313
1.32354,1076.66,-81.6402
1.32354,1119.73,-74.1295
1.32354,1162.79,-67.0247
1.32354,1205.86,-73.7951
1.32354,1248.93,-81.2878
1.32354,1291.99,-77.2684
1.32354,1335.06,-71.822
1.32354,1378.12,-75.1252
1.32354,1421.19,-56.4128
1.32354,1464.26,-52.4077
1.32354,1507.32,-56.4704
1.32354,1550.39,-50.7694
1.32354,1593.46,-50.2058
1.32354,1636.52,-67.3263
1.32354,1679.59,-66.6882
1.32354,1722.66,-62.2433
1.32354,1765.72,-59.3349
1.32354,1808.79,-65.9716
1.32354,1851.86,-83.5894
1.32354,1894.92,-75.8008
1.32354,1937.99,-77.4472
1.32354,1981.05,-71.4828
1.32354,2024.12,-72.582
1.32354,2067.19,-73.6355
1.32354,2110.25,-81.6871
1.32354,2153.32,-80.2102
1.32354,2196.39,-79.3636
1.32354,2239.45,-86.3226
1.32354,2282.52,-72.4703
1.32354,2325.59,-64.8025
1.32354,2368.65,-68.0433
1.32354,2411.72,-87.4293
1.32354,2454.79,-92.899
1.32354,2497.85,-74.3985
1.32354,2540.92,-73.8563
1.32354,2583.98,-68.3278
1.32354,2627.05,-60.6601
1.32354,2670.12,-65.5364
1.32354,2713.18,-87.8119
1.32354,2756.25,-74.6251
1.32354,2799.32,-77.3965
1.32354,2842.38,-78.6707
1.32354,2885.45,-74.3901
1.32354,2928.52,-71.9686
1.32354,2971.58,-73.9964
1.32354,3014.65,-78.2782
1.32354,3057.71,-88.2934
1.32354,3100.78,-82.0867
1.32354,3143.85,-74.6697
1.32354,3186.91,-76.0788
1.32354,3229.98,-83.0085
1.32354,3273.05,-80.8248
1.32354,3316.11,-78.3119
1.32354,3359.18,-82.6903
1.32354,3402.25,-79.6322
1.32354,3445.31,-78.116
1.32354,3488.38,-73.69
1.32354,3531.45,-71.151
1.32354,3574.51,-78.5105
1.32354,3617.58,-79.7002
1.32354,3660.64,-80.0283
1.32354,3703.71,-92.31
1.32354,3746.78,-71.4516
1.32354,3789.84,-64.8356
1.32354,3832.91,-71.755
1.32354,3875.98,-82.2837
1.32354,3919.04,-86.5403
1.32354,3962.11,-82.3614
1.32354,4005.18,-73.7684
1.32354,4048.24,-75.3705
1.32354,4091.31,-82.8781
1.32354,4134.38,-72.5491
1.32354,4177.44,-73.6207
1.32354,4220.51,-80.6371
1.32354,4263.57,-96.8341
1.32354,4306.64,-82.0533
1.32354,4349.71,-75.1409
1.32354,4392.77,-80.7715
1.32354,4435.84,-78.6553
1.32354,4478.91,-77.0291
1.32354,4521.97,-85.4025
1.32354,4565.04,-94.8588
1.32354,4608.11,-84.482
1.32354,4651.17,-95.4486
1.32354,4694.24,-80.8263
1.32354,4737.3,-75.4661
1.32354,4780.37,-75.6401
1.32354,4823.44,-80.4533
1.32354,4866.5,-86.8446
1.32354,4909.57,-102.502
1.32354,4952.64,-88.4696
1.32354,4995.7,-75.9435
1.32354,5038.77,-76.1376
1.32354,5081.84,-88.2744
1.32354,5124.9,-92.9507
1.32354,5167.97,-82.5258
1.32354,5211.04,-79.8477
1.32354,5254.1,-78.6674
1.32354,5297.17,-80.4212
1.32354,5340.23,-85.6106
1.32354,5383.3,-85.3305
1.32354,5426.37,-84.6024
1.32354,5469.43,-89.5406
1.32354,5512.5,-90.1801
1.32354,5555.57,-90.378
1.32354,5598.63,-81.1614
1.32354,5641.7,-80.8802
1.32354,5684.77,-85.4528
1.32354,5727.83,-88.6445
1.32354,5770.9,-93.4286
1.32354,5813.96,-93.0809
1.32354,5857.03,-91.4034
1.32354,5900.1,-99.9051
1.32354,5943.16,-88.0351
1.32354,5986.23,-85.8815
1.32354,6029.3,-86.2087
1.32354,6072.36,-95.7106
1.32354,6115.43,-90.6875
1.32354,6158.5,-90.2452
1.32354,6201.56,-90.9025
1.32354,6244.63,-86.94
1.32354,6287.7,-85.6381
1.32354,6330.76,-91.7204
1.32354,6373.83,-96.0736
1.32354,6416.89,-85.7948
1.32354,6459.96,-90.2552
1.32354,6503.03,-85.9917
1.32354,6546.09,-87.4486
1.32354,6589.16,-94.0208
1.32354,6632.23,-96.0911
1.32354,6675.29,-83.6176
1.32354,6718.36,-81.9662
1.32354,6761.43,-87.5543
1.32354,6804.49,-93.05
1.32354,6847.56,-86.0264
1.32354,6890.62,-83.0867
1.32354,6933.69,-82.9116
1.32354,6976.76,-89.2252
1.32354,7019.82,-98.5896
1.32354,7062.89,-101.075
1.32354,7105.96,-96.8694
1.32354,7149.02,-92.4288
1.32354,7192.09,-99.4514
1.32354,7235.16,-97.4319
1.32354,7278.22,-97.5505
1.32354,7321.29,-102.012
1.32354,7364.36,-93.5542
1.32354,7407.42,-89.3437
1.32354,7450.49,-97.4289
1.32354,7493.55,-96.3568
1.32354,7536.62,-115.003
1.32354,7579.69,-102.912
1.32354,7622.75,-112.356
1.32354,7665.82,-91.3393
1.32354,7708.89,-84.6171
1.32354,7751.95,-89.6673
1.32354,7795.02,-101.218
1.32354,7838.09,-98.7299
1.32354,7881.15,-98.6386
1.32354,7924.22,-91.828
1.32354,7967.29,-87.3975
1.32354,8010.35,-90.6356
1.32354,8053.42,-100.732
1.32354,8096.48,-103.715
1.32354,8139.55,-89.0717
1.32354,8182.62,-85.4828
1.32354,8225.68,-97.0413
1.32354,8268.75,-97.8835
1.32354,8311.82,-90.9364
1.32354,8354.88,-96.1764
1.32354,8397.95,-99.0988
1.32354,8441.02,-87.7072
1.32354,8484.08,-88.1279
1.32354,8527.15,-107.037
1.32354,8570.21,-106.258
1.32354,8613.28,-103.453
1.32354,8656.35,-105.04
1.32354,8699.41,-100.885
1.32354,8742.48,-96.2478
1.32354,8785.55,-99.7512
1.32354,8828.61,-108.927
1.32354,8871.68,-99.0111
1.32354,8914.75,-99.3811
1.32354,8957.81,-100.642
1.32354,9000.88,-96.4077
1.32354,9043.95,-93.6207
1.32354,9087.01,-97.5403
1.32354,9130.08,-93.1087
1.32354,9173.14,-90.917
1.32354,9216.21,-108.903
1.32354,9259.28,-95.3974
1.32354,9302.34,-90.5431
1.32354,9345.41,-89.6888
1.32354,9388.48,-94.5146
1.32354,9431.54,-103.418
1.32354,9474.61,-104.261
1.32354,9517.68,-111.601
1.32354,9560.74,-100.304
1.32354,9603.81,-100.84
1.32354,9646.88,-114.761
1.32354,9689.94,-109.41
1.32354,9733.01,-115.463
1.32354,9776.07,-120.764
1.32354,9819.14,-115.162
1.32354,9862.21,-102.218
1.32354,9905.27,-96.2495
1.32354,9948.34,-98.7253
1.32354,9991.41,-105.192
1.32354,10034.5,-104.855
1.32354,10077.5,-101.543
1.32354,10120.6,-104.387
1.32354,10163.7,-97.1251
1.32354,10206.7,-90.2481
1.32354,10249.8,-94.4524
1.32354,10292.9,-113.464
1.32354,10335.9,-94.3081
1.32354,10379,-95.7902
1.32354,10422.1,-94.3619
1.32354,10465.1,-93.705
1.32354,10508.2,-88.4359
1.32354,10551.3,-87.9832
1.32354,10594.3,-95.7879
1.32354,10637.4,-94.5327
1.32354,10680.5,-90.1505
1.32354,10723.5,-88.3642
1.32354,10766.6,-92.2882
1.32354,10809.7,-96.4831
1.32354,10852.7,-91.8952
1.32354,10895.8,-93.0852
1.32354,10938.9,-93.7902
1.32354,10981.9,-91.1723
1.32354,11025,-90.2601
1.33515,0,-88.7554
1.33515,43.0664,-82.038
1.33515,86.1328,-72.9787
1.33515,129.199,-52.1781
1.33515,172.266,-48.1529
1.33515,215.332,-53.2047
1.33515,258.398,-47.4772
1.33515,301.465,-43.7746
1.33515,344.531,-51.27
1.33515,387.598,-64.9121
1.33515,430.664,-62.8714
1.33515,473.73,-68.1012
1.33515,516.797,-63.7662
1.33515,559.863,-54.5679
1.33515,602.93,-50.4155
1.33515,645.996,-61.0681
1.33515,689.062,-60.9081
1.33515,732.129,-52.069
1.33515,775.195,-52.9058
1.33515,818.262,-55.6281
1.33515,861.328,-46.3449
1.33515,904.395,-47.233
1.33515,947.461,-62.1406
1.33515,990.527,-74.2826
1.33515,1033.59,-73.7807
1.33515,1076.66,-83.801
1.33515,1119.73,-74.1358
1.33515,1162.79,-64.2071
1.33515,1205.86,-67.5228
1.33515,1248.93,-89.7239
1.33515,1291.99,-90.4973
1.33515,1335.06,-75.4148
1.33515,1378.12,-75.8064
1.33515,1421.19,-57.5025
1.33515,1464.26,-50.7818
1.33515,1507.32,-56.128
1.33515,1550.39,-51.0667
1.33515,1593.46,-50.3988
1.33515,1636.52,-64.5987
1.33515,1679.59,-70.8376
1.33515,1722.66,-63.1103
1.33515,1765.72,-59.3805
1.33515,1808.79,-65.8787
1.33515,1851.86,-84.9595
1.33515,1894.92,-76.0497
1.33515,1937.99,-68.157
1.33515,1981.05,-70.1519
1.33515,2024.12,-75.922
1.33515,2067.19,-70.5093
1.33515,2110.25,-83.2948
1.33515,2153.32,-83.7718
1.33515,2196.39,-83.1375
1.33515,2239.45,-80.9833
1.33515,2282.52,-77.5208
1.33515,2325.59,-70.7033
1.33515,2368.65,-74.5191
1.33515,2411.72,-86.8344
1.33515,2454.79,-91.2654
1.33515,2497.85,-76.6471
1.33515,2540.92,-78.4352
1.33515,2583.98,-70.514
1.33515,2627.05,-60.9278
1.33515,2670.12,-64.0396
1.33515,2713.18,-77.2138
1.33515,2756.25,-75.2651
1.33515,2799.32,-77.5803
1.33515,2842.38,-84.0423
1.33515,2885.45,-80.2212
1.33515,2928.52,-69.8482
1.33515,2971.58,-72.9198
1.33515,3014.65,-88.0019
1.33515,3057.71,-82.9894
1.33515,3100.78,-86.2172
1.33515,3143.85,-74.6154
1.33515,3186.91,-79.9821
1.33515,3229.98,-87.5552
1.33515,3273.05,-84.4223
1.33515,3316.11,-86.6175
1.33515,3359.18,-82.5221
1.33515,3402.25,-87.3102
1.33515,3445.31,-96.4321
1.33515,3488.38,-81.1179
1.33515,3531.45,-83.8401
1.33515,3574.51,-75.7094
1.33515,3617.58,-82.6091
1.33515,3660.64,-82.3678
1.33515,3703.71,-87.8424
1.33515,3746.78,-75.6577
1.33515,3789.84,-63.5183
1.33515,3832.91,-63.7812
1.33515,3875.98,-81.474
1.33515,3919.04,-80.8869
1.33515,3962.11,-72.318
1.33515,4005.18,-73.1556
1.33515,4048.24,-82.0705
1.33515,4091.31,-86.7175
1.33515,4134.38,-77.9884
1.33515,4177.44,-89.3412
1.33515,4220.51,-83.4291
1.33515,4263.57,-77.2724
1.33515,4306.64,-79.0264
1.33515,4349.71,-78.8205
1.33515,4392.77,-73.576
1.33515,4435.84,-75.1908
1.33515,4478.91,-79.5219
1.33515,4521.97,-73.8628
1.33515,4565.04,-72.391
1.33515,4608.11,-74.8028
1.33515,4651.17,-74.1566
1.33515,4694.24,-73.2874
1.33515,4737.3,-75.9069
1.33515,4780.37,-76.9825
1.33515,4823.44,-77.7089
1.33515,4866.5,-82.5503
1.33515,4909.57,-77.5613
1.33515,4952.64,-73.8948
1.33515,4995.7,-71.6303
1.33515,5038.77,-73.9068
1.33515,5081.84,-81.3673
1.33515,5124.9,-81.4074
1.33515,5167.97,-79.8701
1.33515,5211.04,-88.4294
1.33515,5254.1,-91.3653
1.33515,5297.17,-92.0166
1.33515,5340.23,-97.574
1.33515,5383.3,-91.3167
1.33515,5426.37,-94.4176
1.33515,5469.43,-85.47
1.33515,5512.5,-92.1371
1.33515,5555.57,-92.6719
1.33515,5598.63,-84.9236
1.33515,5641.7,-79.7969
1.33515,5684.77,-86.906
1.33515,5727.83,-82.5049
1.33515,5770.9,-78.8163
1.33515,5813.96,-83.0359
1.33515,5857.03,-93.7074
1.33515,5900.1,-87.5045
1.33515,5943.16,-93.6726
1.33515,5986.23,-85.206
1.33515,6029.3,-87.1175
1.33515,6072.36,-91.985
1.33515,6115.43,-90.1799
1.33515,6158.5,-85.5523
1.33515,6201.56,-87.1058
1.33515,6244.63,-99.7663
1.33515,6287.7,-96.3668
1.33515,6330.76,-95.2555
1.33515,6373.83,-88.4189
1.33515,6416.89,-112.637
1.33515,6459.96,-91.6161
1.33515,6503.03,-89.8786
1.33515,6546.09,-85.7522
1.33515,6589.16,-84.0555
1.33515,6632.23,-81.9427
1.33515,6675.29,-85.2087
1.33515,6718.36,-87.4644
1.33515,6761.43,-86.5781
1.33515,6804.49,-88.7556
1.33515,6847.56,-94.3429
1.33515,6890.62,-84.3946
1.33515,6933.69,-82.6535
1.33515,6976.76,-87.1071
1.33515,7019.82,-83.6419
1.33515,7062.89,-81.8409
1.33515,7105.96,-83.1383
1.33515,7149.02,-84.9488
1.33515,7192.09,-91.8092
1.33515,7235.16,-93.3866
1.33515,7278.22,-87.7589
1.33515,7321.29,-88.8515
1.33515,7364.36,-93.1666
1.33515,7407.42,-100.207
1.33515,7450.49,-103.661
1.33515,7493.55,-87.758
1.33515,7536.62,-88.2425
1.33515,7579.69,-99.5345
1.33515,7622.75,-101.893
1.33515,7665.82,-96.1903
1.33515,7708.89,-88.5386
1.33515,7751.95,-89.5084
1.33515,7795.02,-96.348
1.33515,7838.09,-89.9842
1.33515,7881.15,-91.0176
1.33515,7924.22,-94.0324
1.33515,7967.29,-91.3245
1.33515,8010.35,-97.408
1.33515,8053.42,-92.9018
1.33515,8096.48,-93.9572
1.33515,8139.55,-88.1735
1.33515,8182.62,-85.2016
1.33515,8225.68,-96.0323
1.33515,8268.75,-103.757
1.33515,8311.82,-93.3375
1.33515,8354.88,-95.0298
1.33515,8397.95,-95.4569
1.33515,8441.02,-86.3927
1.33515,8484.08,-87.0631
1.33515,8527.15,-104.799
1.33515,8570.21,-125.075
1.33515,8613.28,-108.698
1.33515,8656.35,-108.309
1.33515,8699.41,-109.835
1.33515,8742.48,-96.2639
1.33515,8785.55,-103.678
1.33515,8828.61,-105.331
1.33515,8871.68,-113.493
1.33515,8914.75,-103.908
1.33515,8957.81,-104.359
1.33515,9000.88,-101.459
1.33515,9043.95,-89.9511
1.33515,9087.01,-99.9468
1.33515,9130.08,-88.3143
1.33515,9173.14,-88.9491
1.33515,9216.21,-108.181
1.33515,9259.28,-104.167
1.33515,9302.34,-96.738
1.33515,9345.41,-93.0104
1.33515,9388.48,-105.074
1.33515,9431.54,-99.8713
1.33515,9474.61,-109.751
1.33515,9517.68,-102.863
1.33515,9560.74,-99.3161
1.33515,9603.81,-110.87
1.33515,9646.88,-100.437
1.33515,9689.94,-105.322
1.33515,9733.01,-105.745
1.33515,9776.07,-105.421
1.33515,9819.14,-115.914
1.33515,9862.21,-113.91
1.33515,9905.27,-103.72
1.33515,9948.34,-102.713
1.33515,9991.41,-104.871
1.33515,10034.5,-106.525
1.33515,10077.5,-101.636
1.33515,10120.6,-106.301
1.33515,10163.7,-100.159
1.33515,10206.7,-89.1478
1.33515,10249.8,-93.5012
1.33515,10292.9,-114.732
1.33515,10335.9,-98.5116
1.33515,10379,-96.3865
1.33515,10422.1,-97.7641
1.33515,10465.1,-96.7146
1.33515,10508.2,-85.2918
1.33515,10551.3,-89.038
1.33515,10594.3,-96.0868
1.33515,10637.4,-94.6388
1.33515,10680.5,-97.5233
1.33515,10723.5,-86.5746
1.33515,10766.6,-89.2429
1.33515,10809.7,-94.888
1.33515,10852.7,-95.5654
1.33515,10895.8,-95.8116
1.33515,10938.9,-91.9893
1.33515,10981.9,-95.784
1.33515,11025,-105.464
1.34676,0,-84.6573
1.34676,43.0664,-79.8538
1.34676,86.1328,-69.4606
1.34676,129.199,-62.8921
1.34676,172.266,-55.9163
1.34676,215.332,-60.8929
1.34676,258.398,-49.4456
1.34676,301.465,-46.2455
1.34676,344.531,-62.8558
1.34676,387.598,-53.1385
1.34676,430.664,-60.0486
1.34676,473.73,-63.9932
1.34676,516.797,-59.3454
1.34676,559.863,-53.2121
1.34676,602.93,-51.0998
1.34676,645.996,-60.2786
1.34676,689.062,-61.2919
1.34676,732.129,-56.5692
1.34676,775.195,-68.5399
1.34676,818.262,-58.2975
1.34676,861.328,-48.6227
1.34676,904.395,-47.9642
1.34676,947.461,-60.3538
1.34676,990.527,-78.3931
1.34676,1033.59,-75.7872
1.34676,1076.66,-82.3274
1.34676,1119.73,-70.1852
1.34676,1162.79,-58.9001
1.34676,1205.86,-59.3755
1.34676,1248.93,-71.817
1.34676,1291.99,-80.792
1.34676,1335.06,-73.3275
1.34676,1378.12,-83.2254
1.34676,1421.19,-61.3087
1.34676,1464.26,-50.7184
1.34676,1507.32,-56.0016
1.34676,1550.39,-52.0157
1.34676,1593.46,-50.6366
1.34676,1636.52,-63.0728
1.34676,1679.59,-82.0308
1.34676,1722.66,-69.9674
1.34676,1765.72,-62.2062
1.34676,1808.79,-66.5639
1.34676,1851.86,-88.3347
1.34676,1894.92,-78.3222
1.34676,1937.99,-83.4765
1.34676,1981.05,-73.459
1.34676,2024.12,-77.3149
1.34676,2067.19,-70.0317
1.34676,2110.25,-75.4189
1.34676,2153.32,-83.4993
1.34676,2196.39,-96.7103
1.34676,2239.45,-85.4439
1.34676,2282.52,-76.8035
1.34676,2325.59,-72.9276
1.34676,2368.65,-77.2977
1.34676,2411.72,-90.1087
1.34676,2454.79,-89.5215
1.34676,2497.85,-76.0151
1.34676,2540.92,-74.2118
1.34676,2583.98,-75.2652
1.34676,2627.05,-64.8648
1.34676,2670.12,-61.7044
1.34676,2713.18,-69.4394
1.34676,2756.25,-78.3935
1.34676,2799.32,-76.3689
1.34676,2842.38,-84.7646
1.34676,2885.45,-84.0104
1.34676,2928.52,-70.7892
1.34676,2971.58,-68.3357
1.34676,3014.65,-74.4672
1.34676,3057.71,-79.8991
1.34676,3100.78,-84.6866
1.34676,3143.85,-73.9876
1.34676,3186.91,-74.5844
1.34676,3229.98,-77.7855
1.34676,3273.05,-80.7669
1.34676,3316.11,-77.0682
1.34676,3359.18,-77.1367
1.34676,3402.25,-84.6873
1.34676,3445.31,-91.6992
1.34676,3488.38,-81.4369
1.34676,3531.45,-71.6903
1.34676,3574.51,-72.6971
1.34676,3617.58,-83.1853
1.34676,3660.64,-81.2351
1.34676,3703.71,-81.7106
1.34676,3746.78,-80.7251
1.34676,3789.84,-74.4322
1.34676,3832.91,-63.5768
1.34676,3875.98,-64.3855
1.34676,3919.04,-69.1218
1.34676,3962.11,-73.6695
1.34676,4005.18,-80.1618
1.34676,4048.24,-81.2408
1.34676,4091.31,-78.0654
1.34676,4134.38,-71.2096
1.34676,4177.44,-72.3702
1.34676,4220.51,-76.3458
1.34676,4263.57,-75.0667
1.34676,4306.64,-75.7569
1.34676,4349.71,-71.5757
1.34676,4392.77,-68.2846
1.34676,4435.84,-69.2668
1.34676,4478.91,-74.0353
1.34676,4521.97,-75.7527
1.34676,4565.04,-73.5961
1.34676,4608.11,-79.5405
1.34676,4651.17,-84.2161
1.34676,4694.24,-88.6672
1.34676,4737.3,-77.2754
1.34676,4780.37,-72.832
1.34676,4823.44,-72.6773
1.34676,4866.5,-70.9128
1.34676,4909.57,-74.2824
1.34676,4952.64,-79.123
1.34676,4995.7,-79.1335
1.34676,5038.77,-75.5774
1.34676,5081.84,-74.1526
1.34676,5124.9,-75.8272
1.34676,5167.97,-84.5068
1.34676,5211.04,-81.0598
1.34676,5254.1,-86.0234
1.34676,5297.17,-87.1901
1.34676,5340.23,-82.1042
1.34676,5383.3,-90.5235
1.34676,5426.37,-91.0895
1.34676,5469.43,-80.0317
1.34676,5512.5,-82.6844
1.34676,5555.57,-90.4144
1.34676,5598.63,-87.6472
1.34676,5641.7,-89.4909
1.34676,5684.77,-80.6996
1.34676,5727.83,-91.6692
1.34676,5770.9,-84.4849
1.34676,5813.96,-99.6853
1.34676,5857.03,-85.0364
1.34676,5900.1,-89.1985
1.34676,5943.16,-91.5433
1.34676,5986.23,-87.7039
1.34676,6029.3,-96.9773
1.34676,6072.36,-91.7488
1.34676,6115.43,-88.9939
1.34676,6158.5,-85.1047
1.34676,6201.56,-87.2431
1.34676,6244.63,-98.0773
1.34676,6287.7,-87.4856
1.34676,6330.76,-89.0328
1.34676,6373.83,-85.1219
1.34676,6416.89,-83.6378
1.34676,6459.96,-83.66
1.34676,6503.03,-89.0464
1.34676,6546.09,-92.4769
1.34676,6589.16,-83.9739
1.34676,6632.23,-81.4824
1.34676,6675.29,-81.6368
1.34676,6718.36,-89.1177
1.34676,6761.43,-92.7063
1.34676,6804.49,-89.9937
1.34676,6847.56,-88.5312
1.34676,6890.62,-87.4991
1.34676,6933.69,-85.6776
1.34676,6976.76,-85.8518
1.34676,7019.82,-87.0681
1.34676,7062.89,-85.1784
1.34676,7105.96,-85.174
1.34676,7149.02,-85.5372
1.34676,7192.09,-92.6468
1.34676,7235.16,-86.7565
1.34676,7278.22,-93.6864
1.34676,7321.29,-85.5798
1.34676,7364.36,-94.0678
1.34676,7407.42,-88.5726
1.34676,7450.49,-100.161
1.34676,7493.55,-90.5846
1.34676,7536.62,-85.5497
1.34676,7579.69,-92.0058
1.34676,7622.75,-99.6136
1.34676,7665.82,-99.928
1.34676,7708.89,-98.7819
1.34676,7751.95,-92.5534
1.34676,7795.02,-90.1824
1.34676,7838.09,-91.6884
1.34676,7881.15,-89.2881
1.34676,7924.22,-107.03
1.34676,7967.29,-90.7506
1.34676,8010.35,-91.4436
1.34676,8053.42,-91.6007
1.34676,8096.48,-88.7103
1.34676,8139.55,-88.567
1.34676,8182.62,-83.7905
1.34676,8225.68,-88.5678
1.34676,8268.75,-91.8928
1.34676,8311.82,-86.9548
1.34676,8354.88,-88.9882
1.34676,8397.95,-85.6917
1.34676,8441.02,-80.9064
1.34676,8484.08,-79.116
1.34676,8527.15,-85.2139
1.34676,8570.21,-108.357
1.34676,8613.28,-95.4724
1.34676,8656.35,-96.8926
1.34676,8699.41,-104.69
1.34676,8742.48,-89.5253
1.34676,8785.55,-89.3965
1.34676,8828.61,-95.3844
1.34676,8871.68,-95.5712
1.34676,8914.75,-96.0554
1.34676,8957.81,-97.6773
1.34676,9000.88,-92.6964
1.34676,9043.95,-82.5974
1.34676,9087.01,-86.9297
1.34676,9130.08,-87.2078
1.34676,9173.14,-85.0904
1.34676,9216.21,-94.3647
1.34676,9259.28,-94.3635
1.34676,9302.34,-91.0012
1.34676,9345.41,-84.6976
1.34676,9388.48,-85.9775
1.34676,9431.54,-95.8973
1.34676,9474.61,-99.7228
1.34676,9517.68,-95.3573
1.34676,9560.74,-92.5287
1.34676,9603.81,-106.319
1.34676,9646.88,-92.1924
1.34676,9689.94,-93.0046
1.34676,9733.01,-99.0857
1.34676,9776.07,-106.877
1.34676,9819.14,-102.571
1.34676,9862.21,-96.7881
1.34676,9905.27,-95.783
1.34676,9948.34,-102.314
1.34676,9991.41,-96.8617
1.34676,10034.5,-103.321
1.34676,10077.5,-92.7151
1.34676,10120.6,-88.9626
1.34676,10163.7,-90.8673
1.34676,10206.7,-85.8418
1.34676,10249.8,-82.4056
1.34676,10292.9,-86.0345
1.34676,10335.9,-88.8217
1.34676,10379,-93.192
1.34676,10422.1,-97.7138
1.34676,10465.1,-90.0563
1.34676,10508.2,-83.6473
1.34676,10551.3,-80.7013
1.34676,10594.3,-84.239
1.34676,10637.4,-86.6581
1.34676,10680.5,-97.493
1.34676,10723.5,-84.2239
1.34676,10766.6,-82.8174
1.34676,10809.7,-84.9781
1.34676,10852.7,-89.7221
1.34676,10895.8,-90.8361
1.34676,10938.9,-86.4821
1.34676,10981.9,-91.3626
1.34676,11025,-103.029
1.35837,0,-86.6689
1.35837,43.0664,-82.3723
1.35837,86.1328,-71.4695
1.35837,129.199,-55.704
1.35837,172.266,-51.9252
1.35837,215.332,-58.625
1.35837,258.398,-52.3535
1.35837,301.465,-46.5742
1.35837,344.531,-52.4342
1.35837,387.598,-63.8928
1.35837,430.664,-69.5944
1.35837,473.73,-64.0611
1.35837,516.797,-57.8529
1.35837,559.863,-53.3392
1.35837,602.93,-52.9805
1.35837,645.996,-61.4748
1.35837,689.062,-61.3842
1.35837,732.129,-53.4709
1.35837,775.195,-55.1596
1.35837,818.262,-60.4729
1.35837,861.328,-50.8725
1.35837,904.395,-49.6311
1.35837,947.461,-59.9247
1.35837,990.527,-75.0208
1.35837,1033.59,-71.7545
1.35837,1076.66,-86.0563
1.35837,1119.73,-67.2655
1.35837,1162.79,-54.9357
1.35837,1205.86,-54.2495
1.35837,1248.93,-65.743
1.35837,1291.99,-73.7086
1.35837,1335.06,-71.2756
1.35837,1378.12,-74.8015
1.35837,1421.19,-62.2916
1.35837,1464.26,-50.9917
1.35837,1507.32,-53.7303
1.35837,1550.39,-53.975
1.35837,1593.46,-51.6334
1.35837,1636.52,-64.8628
1.35837,1679.59,-74.828
1.35837,1722.66,-75.1579
1.35837,1765.72,-62.642
1.35837,1808.79,-63.2652
1.35837,1851.86,-77.3342
1.35837,1894.92,-73.9281
1.35837,1937.99,-69.1323
1.35837,1981.05,-70.5514
1.35837,2024.12,-70.2081
1.35837,2067.19,-65.2041
1.35837,2110.25,-70.5811
1.35837,2153.32,-85.1734
1.35837,2196.39,-95.6511
1.35837,2239.45,-84.7538
1.35837,2282.52,-82.6611
1.35837,2325.59,-73.4816
1.35837,2368.65,-68.9783
1.35837,2411.72,-71.7312
1.35837,2454.79,-76.7009
1.35837,2497.85,-72.7263
1.35837,2540.92,-74.6172
1.35837,2583.98,-77.3235
1.35837,2627.05,-66.5673
1.35837,2670.12,-59.059
1.35837,2713.18,-61.457
1.35837,2756.25,-76.5156
1.35837,2799.32,-78.1198
1.35837,2842.38,-82.724
1.35837,2885.45,-81.7525
1.35837,2928.52,-68.548
1.35837,2971.58,-65.0589
1.35837,3014.65,-72.7307
1.35837,3057.71,-83.0869
1.35837,3100.78,-82.629
1.35837,3143.85,-73.8692
1.35837,3186.91,-73.9775
1.35837,3229.98,-80.1711
1.35837,3273.05,-77.1029
1.35837,3316.11,-78.5168
1.35837,3359.18,-87.1302
1.35837,3402.25,-84.7474
1.35837,3445.31,-80.9488
1.35837,3488.38,-85.3764
1.35837,3531.45,-77.858
1.35837,3574.51,-71.6202
1.35837,3617.58,-75.8321
1.35837,3660.64,-96.0341
1.35837,3703.71,-81.839
1.35837,3746.78,-79.2063
1.35837,3789.84,-84.1806
1.35837,3832.91,-72.1701
1.35837,3875.98,-75.4296
1.35837,3919.04,-76.8569
1.35837,3962.11,-73.5879
1.35837,4005.18,-79.9306
1.35837,4048.24,-90.0428
1.35837,4091.31,-83.0487
1.35837,4134.38,-78.2028
1.35837,4177.44,-84.3236
1.35837,4220.51,-77.3565
1.35837,4263.57,-71.9984
1.35837,4306.64,-81.9296
1.35837,4349.71,-72.2961
1.35837,4392.77,-80.2955
1.35837,4435.84,-72.4447
1.35837,4478.91,-70.6054
1.35837,4521.97,-71.5875
1.35837,4565.04,-76.2594
1.35837,4608.11,-74.2724
1.35837,4651.17,-75.6039
1.35837,4694.24,-78.9061
1.35837,4737.3,-76.1098
1.35837,4780.37,-73.0061
1.35837,4823.44,-71.239
1.35837,4866.5,-72.3005
1.35837,4909.57,-73.0621
1.35837,4952.64,-74.7121
1.35837,4995.7,-72.4202
1.35837,5038.77,-76.637
1.35837,5081.84,-79.4897
1.35837,5124.9,-76.077
1.35837,5167.97,-79.1073
1.35837,5211.04,-81.2758
1.35837,5254.1,-77.9274
1.35837,5297.17,-79.3465
1.35837,5340.23,-79.127
1.35837,5383.3,-76.5534
1.35837,5426.37,-78.3955
1.35837,5469.43,-77.551
1.35837,5512.5,-81.6447
1.35837,5555.57,-100.45
1.35837,5598.63,-87.3694
1.35837,5641.7,-83.5599
1.35837,5684.77,-86.8237
1.35837,5727.83,-81.4491
1.35837,5770.9,-92.5256
1.35837,5813.96,-89.3998
1.35837,5857.03,-92.6862
1.35837,5900.1,-88.7845
1.35837,5943.16,-85.4863
1.35837,5986.23,-82.8283
